"","Yorf","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","desc","sig"
"3768","YLR182W",1954.38445588188,0.192784489377655,0.0716924724934909,2.68904785499144,0.00716561459441906,0.0445002291252806,"SWI6","Transcription cofactor; forms complexes with Swi4p and Mbp1p to regulate transcription at the G1/S transition; involved in meiotic gene expression; also binds Stb1p to regulate transcription at START; cell wall stress induces phosphorylation by Mpk1p, which regulates Swi6p localization; required for the unfolded protein response, independently of its known transcriptional coactivators","P-adj < 0.05"
"3769","YLR183C",590.413510641625,-0.124294633146875,0.100618451872586,-1.2353065549475,0.216716435102546,0.476043890444866,"TOS4","Putative transcription factor, contains Forkhead Associated domain; binds chromatin; involved in expression homeostasis, buffering of mRNA synthesis rate against gene dosage changes during S phase; target of SBF transcription factor; expression is periodic and peaks in G1; involved in DNA replication checkpoint response; interacts with Rpd3 and Set3 histone deacetylase complexes; APCC(Cdh1) substrate; relative distribution to nucleus increases upon DNA replication stress","P-adj > 0.05"
"3770","YLR185W",2910.71277942569,-0.0877729954830571,0.116569084118311,-0.752969761639139,0.451468085019775,0.705916539072442,"RPL37A","Ribosomal 60S subunit protein L37A; required for processing of 27SB pre-rRNA and formation of stable 66S assembly intermediates; homologous to mammalian ribosomal protein L37, no bacterial homolog; RPL37A has a paralog, RPL37B, that arose from the whole genome duplication","P-adj > 0.05"
"3771","YLR186W",327.860359426842,-0.249702103144428,0.131398323983946,-1.90034465869546,0.0573879043169302,0.202152392218845,"EMG1","Methyltransferase for rRNA; methylates pseudouridine 18S rRNA residue 1191; member of the SPOUT methyltransferase family; required for maturation of 18S rRNA and for 40S ribosomal subunit production independent of methyltransferase activity; forms homodimers; human ortholog is mutated in Bowen-Conradi syndrome, and equivalent yeast mutation affects Emg1p dimerization and localization but not methyltransferase activity; human EMG1 complements lethality of null and ts mutant","P-adj > 0.05"
"3772","YLR187W",1854.71271328825,0.00313158971247863,0.0786321754115581,0.039825805353699,0.968232002851014,0.987572298089939,"SKG3","Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery, cytoplasm, bud, and bud neck; potential Cdc28p substrate; similar to Skg4p; relocalizes from bud neck to cytoplasm upon DNA replication stress; SKG3 has a paralog, CAF120, that arose from the whole genome duplication","P-adj > 0.05"
"3773","YLR188W",1512.01274328825,-0.0874102204005941,0.0720769705444531,-1.21273438298415,0.225231389751398,0.485327019244247,"MDL1","Mitochondrial inner membrane half-type ABC transporter; mediates export of peptides generated upon proteolysis of mitochondrial proteins; plays a role in the regulation of cellular resistance to oxidative stress","P-adj > 0.05"
"3774","YLR189C",2910.07395370102,0.0494042727218276,0.0786122916181693,0.628454809100223,0.529706041859252,0.759898635167842,"ATG26","UDP-glucose:sterol glucosyltransferase; conserved enzyme involved in synthesis of sterol glucoside membrane lipids; in contrast to ATG26 from P. pastoris, S. cerevisiae ATG26 is not involved in autophagy","P-adj > 0.05"
"3775","YLR190W",1449.90253255333,0.184073348287298,0.0808032563254959,2.27804369103399,0.0227239746110931,0.103775811326707,"MMR1","Phosphorylated protein of the mitochondrial outer membrane; localizes only to mitochondria of the bud; interacts with Myo2p to mediate mitochondrial distribution to buds; mRNA is targeted to the bud via the transport system involving She2p","P-adj > 0.05"
"3776","YLR191W",613.413142712208,0.149582063636751,0.0985382023859049,1.51801088324043,0.129011655088312,0.344886779937612,"PEX13","Peroxisomal importomer complex component; integral peroxisomal membrane protein required for docking and translocation of peroxisomal matrix proteins; interacts with the PTS1 signal recognition factor Pex5p and the PTS2 signal recognition factor Pex7p; forms a complex with Pex14p and Pex17p; human homolog PEX13 complements yeast null mutant","P-adj > 0.05"
"3777","YLR192C",2201.28320388891,-0.114105557670233,0.0926450619813681,-1.23164208895646,0.218082811277239,0.477455026691083,"HCR1","eIF3j component of translation initiation factor 3 (eIF3); dual function protein involved in translation initiation as a substoichiometric component (eIF3j) of eIF3; required for 20S pre-rRNA processing; required at post-transcriptional step for efficient retrotransposition; absence decreases Ty1 Gag:GFP protein levels; binds eIF3 subunits Rpg1p, Prt1p and 18S rRNA; eIF3 also involved in programmed stop codon read through; human homolog EIF3J can complement yeast hcr1 mutant","P-adj > 0.05"
"3778","YLR193C",617.961432448347,0.136937320659805,0.103893851331433,1.31805028791319,0.187486814288514,0.436509080361782,"UPS1","Phosphatidic acid transfer protein; plays a role in phospholipid metabolism by transporting phosphatidic acid from the outer to the inner mitochondrial membrane; localizes to the mitochondrial intermembrane space; null mutant has altered cardiolipin and phosphatidic acid levels; ortholog of human PRELI","P-adj > 0.05"
"3779","YLR194C",1193.00530586316,-0.400518847347227,0.0797511348360658,-5.02210843984254,5.11073130401908e-07,1.91718797034534e-05,"NCW2","Structural constituent of the cell wall; attached to the plasma membrane by a GPI-anchor; expression is upregulated in response to cell wall stress; null mutant is sensitive to the antifungal agent polyhexamethylene biguanide, resistant to zymolyase treatment and has increased chitin deposition","P-adj < 0.05"
"3780","YLR195C",1490.0336017281,-0.0557578638883542,0.0762994090157259,-0.730777139792289,0.464915288925462,0.715644983778949,"NMT1","N-myristoyl transferase; catalyzes the cotranslational, covalent attachment of myristic acid to the N-terminal glycine residue of several proteins involved in cellular growth and signal transduction","P-adj > 0.05"
"3781","YLR196W",881.730717416579,-0.650860160149495,0.0947141462610445,-6.87183684637393,6.33804210031211e-12,6.53836950241126e-10,"PWP1","Protein with WD-40 repeats involved in rRNA processing; associates with trans-acting ribosome biogenesis factors; similar to beta-transducin superfamily","P-adj < 0.05"
"3782","YLR197W",3190.00843763166,-0.486499537870104,0.0814218257747463,-5.97505070957272,2.30018622921174e-09,1.47646398290625e-07,"NOP56","Essential evolutionarily-conserved nucleolar protein; component of the box C/D snoRNP complexes that direct 2'-O-methylation of pre-rRNA during its maturation; overexpression causes spindle orientation defects","P-adj < 0.05"
"3783","YLR199C",556.730142483964,-0.108058471740891,0.100936851374395,-1.07055520624554,0.284369473578545,0.552016951902976,"PBA1","Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly","P-adj > 0.05"
"3784","YLR200W",158.922999452363,-0.161790794728052,0.163135288472252,-0.991758412561803,0.321315389006031,0.587975610480787,"YKE2","Subunit of the heterohexameric Gim/prefoldin protein complex; involved in the folding of alpha-tubulin, beta-tubulin, and actin; prefoldin complex also localizes to chromatin of actively transcribed genes in the nucleus and facilitates transcriptional elongation","P-adj > 0.05"
"3785","YLR201C",1234.32666590574,0.0135444816822639,0.0820594744090736,0.165056890502899,0.868899203925174,0.941564798092366,"COQ9","Protein required for ubiquinone biosynthesis and respiratory growth; localizes to matrix face of mitochondrial inner membrane in a large complex with ubiquinone biosynthetic enzymes; ubiquinone is also known as coenzyme Q; human homolog COQ9 can complement yeast coq9 null mutant","P-adj > 0.05"
"3786","YLR203C",3014.41423409627,0.0757838741303572,0.0719561470705217,1.05319527539578,0.292251503395029,0.559607867123991,"MSS51","Specific translational activator for the mitochondrial COX1 mRNA; loosely associated with the matrix face of the mitochondrial inner membrane; localizes to vacuole membrane in response to H2O2; influences both COX1 mRNA translation and Cox1p assembly into cytochrome c oxidase; binds to heme B, which may be a mechanism for sensing oxygen levels in order to regulate cytochrome c oxidase biogenesis","P-adj > 0.05"
"3787","YLR204W",336.518204106011,0.119527638050543,0.15227647393599,0.784938309648455,0.432489739241011,0.68885944957136,"QRI5","Mitochondrial inner membrane protein; required for accumulation of spliced COX1 mRNA; may have an additional role in translation of COX1 mRNA","P-adj > 0.05"
"3788","YLR205C",275.270220229797,0.258408346415453,0.128425089762432,2.0121328853534,0.0442059309349836,0.168232979585903,"HMX1","ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants","P-adj > 0.05"
"3789","YLR206W",4779.26449456885,0.217201749089972,0.0672768177256484,3.22847834414093,0.00124450681226199,0.011903171944433,"ENT2","Epsin-like protein required for endocytosis and actin patch assembly; functionally redundant with Ent1p; contains clathrin-binding motif at C-terminus; ENT2 has a paralog, ENT1, that arose from the whole genome duplication","P-adj < 0.05"
"3790","YLR207W",2141.70859110037,0.251998547678947,0.0708185033681856,3.55837155112988,0.000373161202178935,0.00453170803278621,"HRD3","ER membrane protein that plays a central role in ERAD; forms HRD complex with Hrd1p and ER-associated protein degradation (ERAD) determinants that engages in lumen to cytosol communication and coordination of ERAD events","P-adj < 0.05"
"3791","YLR208W",2074.24799661985,0.0484230021686156,0.0789046758714562,0.613689893961438,0.539420267795526,0.765658694608047,"SEC13","Structural component of 3 complexes; subunit of the Nup84p nuclear pore subcomplex that contributes to nucleocytoplasmic transport and NPC biogenesis; subunit of the COPII vesicle coat required for ER-to-Golgi transport; subunit of SEACAT, a subcomplex of the coatomer-related, vacuolar-associated SEA complex, that inhibits the TORC1 inhibitory role of SEACIT (Iml1p-Npr2p-Npr3p), a GAP for Gtr1p, thereby resulting in activation of TORC1 signaling; human SEC13 homolog","P-adj > 0.05"
"3792","YLR209C",914.197913261946,0.108311784753588,0.100805957498249,1.07445817133843,0.282617382479248,0.549628425293588,"PNP1","Purine nucleoside phosphorylase; specifically metabolizes inosine and guanosine nucleosides; involved in the nicotinamide riboside salvage pathway","P-adj > 0.05"
"3793","YLR210W",403.304959067649,-0.101322346274934,0.137820297951371,-0.735177240080303,0.462231558364442,0.714993456306976,"CLB4","B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2, then targeted for ubiquitin-mediated degradation; CLB4 has a paralog, CLB3, that arose from the whole genome duplication","P-adj > 0.05"
"3794","YLR211C",202.310208335901,0.140278713344178,0.151668399051587,0.924904028930015,0.355015830721346,0.619241079129594,"ATG38","Homodimeric subunit of autophagy-specific PtdIns-3-kinase complex I; required for the integrity of the active PtdIns-3-kinase complex I by maintaining an association between Vps15p-Vps34p and Atg14p-Vps30p subcomplexes; localizes to the pre-autophagosomal structure (PAS) in an Atg14p-dependent manner; ATG38 is non-essential but is required for macroautophagy","P-adj > 0.05"
"3795","YLR212C",578.576424660867,0.172685172657319,0.0950598706842005,1.81659380992636,0.0692793319698462,0.22817941892235,"TUB4","Gamma-tubulin; involved in nucleating microtubules from both the cytoplasmic and nuclear faces of the spindle pole body; protein abundance increases in response to DNA replication stress","P-adj > 0.05"
"3796","YLR213C",287.651185380743,0.252889755714609,0.139842677925544,1.80838753566529,0.0705462064846859,0.230903929100301,"CRR1","Putative glycoside hydrolase of the spore wall envelope; required for normal spore wall assembly, possibly for cross-linking between the glucan and chitosan layers; expressed during sporulation","P-adj > 0.05"
"3797","YLR214W",3116.72521119935,-0.203217971943814,0.132761638907638,-1.53069797583014,0.125844054286762,0.339402941930263,"FRE1","Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low copper and iron levels","P-adj > 0.05"
"3798","YLR215C",223.139999843027,-0.139871125079809,0.137718247530108,-1.0156324785445,0.309804432590348,0.578829303711008,"CDC123","Assembly factor for the eIF2 translation initiation factor complex; regulates translational initiation; conserved residues of this ATP-Grasp protein that bind to ATP-Mg2+ in the pombe ortholog are required for complex assembly in budding yeast; interaction with eIF2 subunit Gcd11p facilitates complex assembly and activity; required for the START transition and timely progression through G2; regulated by nutrient availability; human ortholog complements the yeast mutant","P-adj > 0.05"
"3799","YLR216C",11610.0090386037,-0.0614464026659101,0.0569498777835033,-1.07895583023901,0.280607418470255,0.548770838355675,"CPR6","Peptidyl-prolyl cis-trans isomerase (cyclophilin); catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; plays a role in determining prion variants; binds to Hsp82p and contributes to chaperone activity; protein abundance increases in response to DNA replication stress","P-adj > 0.05"
"3800","YLR218C",302.575824057645,-0.268970203016887,0.144605400242195,-1.86002875802976,0.0628814573616407,0.21469632339137,"COA4","Twin Cx(9)C protein involved in cytochrome c oxidase organization; organization includes assembly or stability; localizes to the mitochondrial intermembrane space via the Mia40p-Erv1p system; interacts genetically with CYC1 and with cytochrome c oxidase assembly factors","P-adj > 0.05"
"3801","YLR219W",4569.1128561474,0.174901931175158,0.0619078650565636,2.82519726718656,0.0047251515349634,0.0327046983370416,"MSC3","Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; msc3 mutants are defective in directing meiotic recombination events to homologous chromatids; potential Cdc28p substrate; protein abundance increases in response to DNA replication stress","P-adj < 0.05"
"3802","YLR220W",1470.1695321659,0.148592965419359,0.0972146707006122,1.52850351030838,0.126387572652375,0.340429190514947,"CCC1","Vacuolar Fe2+/Mn2+ transporter; suppresses respiratory deficit of yfh1 mutants, which lack the ortholog of mammalian frataxin, by preventing mitochondrial iron accumulation; relative distribution to the vacuole decreases upon DNA replication stress","P-adj > 0.05"
"3803","YLR221C",260.438261807089,-0.328692336268798,0.167669161134743,-1.96036250222933,0.0499534354006091,0.183458993203636,"RSA3","Protein with a likely role in ribosomal maturation; required for accumulation of wild-type levels of large (60S) ribosomal subunits; binds to the helicase Dbp6p in pre-60S ribosomal particles in the nucleolus","P-adj > 0.05"
"3804","YLR222C",605.407048702163,-0.501968603422472,0.099301335947899,-5.0550035266982,4.30382815611439e-07,1.646570546879e-05,"UTP13","Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA","P-adj < 0.05"
"3805","YLR223C",447.455796842584,-0.274052863453105,0.134033569420706,-2.04465839891875,0.0408885477009849,0.157741888486273,"IFH1","Coactivator, regulates transcription of ribosomal protein (RP) genes; recruited to RP gene promoters during optimal growth conditions via Fhl1p; subunit of CURI, a complex that coordinates RP production and pre-rRNA processing; regulated by acetylation and phosphorylation at different growth states via TORC1 signaling; IFH1 has a paralog, CRF1, that arose from the whole genome duplication","P-adj > 0.05"
"3806","YLR224W",1773.83938083688,0.0427288539970381,0.0884575683445305,0.483043506584026,0.629064845189037,0.829515546828821,"UCC1","F-box protein and component of SCF ubiquitin ligase complexes; involved in ubiquitin-dependent protein catabolism; readily monoubiquitinated in vitro by SCF-Ubc4 complexes; SCF-Ucc1 regulates level of Cit2 citrate synthase protein to maintain citrate homeostasis, acts as metabolic switch for glyoxylate cycle; UCC1 transcription is downregulated in cells grown on C2-compounds","P-adj > 0.05"
"3807","YLR225C",1211.03646406548,-0.065804966461168,0.0938134164819587,-0.701445154956306,0.483025250461001,0.729831093265658,"","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; not an essential gene; YLR225C has a paralog, YDR222W, that arose from the whole genome duplication","P-adj > 0.05"
"3808","YLR226W",361.991983033349,-0.0840038224265662,0.126036940468482,-0.666501599565352,0.505090541608862,0.744672170329473,"BUR2","Cyclin for the Sgv1p (Bur1p) protein kinase; Sgv1p and Bur2p comprise the CDK-cyclin BUR kinase complex which is involved in transcriptional regulation through its phosphorylation of the carboxy-terminal domain (CTD) of the largest subunit of RNA polymerase II (Rpo21p); BUR kinase is also involved in the recruitment of Spt6p to the CTD at the onset of transcription","P-adj > 0.05"
"3809","YLR227C",544.775106953313,0.0265285737984772,0.119568856299183,0.22186859203619,0.824416181108344,0.924085983841832,"ADY4","Structural component of the meiotic outer plaque; outer plaque is a membrane-organizing center that assembles on the cytoplasmic face of the spindle pole body during meiosis II and triggers the formation of the prospore membrane","P-adj > 0.05"
"3810","YLR227W-A",0,NA,NA,NA,NA,NA,"","Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag",NA
"3811","YLR227W-B",128524.769874556,-0.301135820133879,0.0776607224474125,-3.87758200856026,0.000105499771027877,0.00174134907779442,"","Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes","P-adj < 0.05"
"3812","YLR228C",1957.70331746729,-0.0215968428382788,0.0783067115529616,-0.275798107339395,0.782703137480995,0.907502448129727,"ECM22","Sterol regulatory element binding protein; regulates transcription of sterol biosynthetic genes upon sterol depletion, after relocating from intracellular membranes to perinuclear foci; redundant activator of filamentation with UPC2, up-regulating the expression of genes involved in filamentous growth; contains Zn[2]-Cys[6] binuclear cluster; ECM22 has a paralog, UPC2, that arose from the whole genome duplication","P-adj > 0.05"
"3813","YLR229C",1690.34857563874,-0.0756045478168515,0.069105474236863,-1.0940457127566,0.273934929937413,0.540663508796868,"CDC42","Small rho-like GTPase; essential for establishment and maintenance of cell polarity; plays a role late in cell fusion via activation of key cell fusion regulator Fus2p; mutants have defects in the organization of actin and septins; human homolog CDC42 can complement yeast cdc42 mutant","P-adj > 0.05"
"3814","YLR231C",916.625797023793,0.130577542887737,0.0870128713823353,1.50066927815746,0.13344112294882,0.351202445227941,"BNA5","Kynureninase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p","P-adj > 0.05"
"3815","YLR233C",628.535548813258,0.151196952867082,0.0979455241851693,1.54368414611003,0.122664868850334,0.334419512670307,"EST1","TLC1 RNA-associated factor involved in telomere length regulation; recruitment subunit of telomerase; has G-quadruplex promoting activity required for telomere elongation; role in activating telomere-bound Est2p-TLC1-RNA; EST1 has a paralog, EBS1, that arose from the whole genome duplication","P-adj > 0.05"
"3816","YLR234W",481.021972642459,-0.0362013009689829,0.109111783939102,-0.331781771519635,0.74005404958656,0.890635348260368,"TOP3","DNA Topoisomerase III; conserved protein that functions in a complex with Sgs1p and Rmi1p to relax single-stranded negatively-supercoiled DNA preferentially; DNA catenation/decatenation activity is stimulated by RPA and Sgs1p-Top3p-Rmi1p; involved in telomere stability and regulation of mitotic recombination","P-adj > 0.05"
"3817","YLR237W",579.532157229182,-0.0782534708825432,0.115426164456998,-0.677952622359696,0.497801733314479,0.740704277266049,"THI7","Plasma membrane transporter responsible for the uptake of thiamine; contributes to uptake of 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine); member of the major facilitator superfamily of transporters; mutation of human ortholog causes thiamine-responsive megaloblastic anemia","P-adj > 0.05"
"3818","YLR238W",709.618259318232,-0.19839848008471,0.102160132679751,-1.94203428363435,0.052132950074603,0.189178424988054,"FAR10","Protein involved in recovery from arrest in response to pheromone; acts in a cell cycle arrest recovery pathway independent from Far1p; interacts with Far3p, Far7p, Far8p, Far9p, and Far11p; potential Cdc28p substrate; FAR10 has a paralog, VPS64, that arose from the whole genome duplication","P-adj > 0.05"
"3819","YLR239C",465.9283728052,0.0905728876514537,0.119991815976683,0.754825543010815,0.450353665585768,0.704874864830394,"LIP2","Lipoyl ligase; involved in the modification of mitochondrial enzymes by the attachment of lipoic acid groups","P-adj > 0.05"
"3820","YLR240W",1840.58138138849,0.0430314610864882,0.0731390845684997,0.58835110311213,0.556296650907728,0.778436829081899,"VPS34","Phosphatidylinositol (PI) 3-kinase that synthesizes PI-3-phosphate; forms membrane-associated signal transduction complex with Vps15p to regulate protein sorting; activated by the GTP-bound form of Gpa1p; a fraction is localized, with Vps15p, to nuclear pores at nucleus-vacuole junctions and may facilitate transcription elongation for genes positioned at the nuclear periphery","P-adj > 0.05"
"3821","YLR241W",3335.39478833933,0.173916277485984,0.0746544190916329,2.32961798647866,0.0198263506557849,0.0946585624845572,"CSC1","Calcium permeable gated cation channel; may be involved in detoxification; similar to Arabidopsis CSC1","P-adj > 0.05"
"3822","YLR242C",290.20646593818,0.2196266918215,0.151540673253427,1.44929204223747,0.147256042471791,0.374922061418924,"ARV1","Cortical ER protein; implicated in the membrane insertion of tail-anchored C-terminal single transmembrane domain proteins; may function in transport of glycosylphosphatidylinositol intermediates into the ER lumen; required for normal intracellular sterol distribution; human ARV1, required for normal cholesterol and bile acid homeostasis, can complement yeast arv1 null mutant; human variant causing early onset epileptic encephalopathy is unable to rescue the yeast null","P-adj > 0.05"
"3823","YLR243W",270.645759568593,-0.288517612830092,0.127286535066005,-2.26667818933464,0.023409891738699,0.10606976045056,"GPN3","Putative GTPase with a role in biogenesis of RNA pol II and polIII; may be involved in assembly of RNA polymerases II and III and in their transport into the nucleus; may have a role in sister chromatid cohesion; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively; contains a Gly-Pro-Asn motif in the G domain; similar to Npa3p and Gpn2p","P-adj > 0.05"
"3824","YLR244C",3698.2146936099,-0.11465597347902,0.0621802941321318,-1.84392780830819,0.0651936617993458,0.219996256197141,"MAP1","Methionine aminopeptidase; catalyzes the cotranslational removal of N-terminal methionine from nascent polypeptides; function is partially redundant with that of Map2p","P-adj > 0.05"
"3825","YLR245C",286.132626387699,-0.0426070377836557,0.130674754182898,-0.326054087876998,0.744383432961405,0.891254526884568,"CDD1","Cytidine deaminase; catalyzes the modification of cytidine to uridine in vitro but native RNA substrates have not been identified, localizes to both the nucleus and cytoplasm","P-adj > 0.05"
"3826","YLR246W",448.513417329477,-0.054476744195271,0.109668410732442,-0.496740527481319,0.619372039113604,0.822554544818228,"ERF2","Subunit of a palmitoyltransferase; this complex adds a palmitoyl lipid moiety to heterolipidated substrates such as Ras1p and Ras2p through a thioester linkage; mutants partially mislocalize Ras2p to the vacuole; palmitoyltransferase is composed of Erf2p and Shr5p","P-adj > 0.05"
"3827","YLR247C",2898.01620717511,0.0441993102723753,0.0653995241207852,0.675835349975092,0.499145188055518,0.740704277266049,"IRC20","E3 ubiquitin ligase and putative helicase; involved in synthesis-dependent strand annealing-mediated homologous recombination; ensures precise end-joining along with Srs2p in the Yku70p/Yku80p/Lig4p-dependent nonhomologous end joining (NHEJ) pathway; localizes to both the mitochondrion and the nucleus; contains a Snf2/Swi2 family ATPase/helicase and a RING finger domain; interacts with Cdc48p and Smt3p; null mutant displays increased levels of spontaneous Rad52p foci","P-adj > 0.05"
"3828","YLR248W",5942.16441115458,0.282914204159076,0.063013684037222,4.4897264535741,7.13146960638118e-06,0.000191620929842159,"RCK2","Protein kinase involved in response to oxidative and osmotic stress; identified as suppressor of S. pombe cell cycle checkpoint mutations; similar to CaM (calmodulin) kinases; RCK2 has a paralog, RCK1, that arose from the whole genome duplication","P-adj < 0.05"
"3829","YLR249W",96563.3234777115,-0.381403637923756,0.0598037446703279,-6.3775878923012,1.79898811288962e-10,1.38570057708844e-08,"YEF3","Translation elongation factor 3; contains two ABC cassettes; binds and hydrolyzes ATP; YEF3 has a paralog, HEF3, that arose from the whole genome duplication","P-adj < 0.05"
"3830","YLR250W",1554.68219247154,0.194327563108441,0.0854077481837563,2.2752919640305,0.0228884211890696,0.104279502530958,"SSP120","Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern","P-adj > 0.05"
"3831","YLR251W",1453.81426323145,0.204616425152459,0.0831755180094307,2.46005591608409,0.013891537071726,0.0722448374593871,"SYM1","Protein required for ethanol metabolism; induced by heat shock and localized to the inner mitochondrial membrane; homologous to mammalian peroxisomal membrane protein Mpv17; human homolog MPV17 is implicated in hepatocerebral mtDNA depletion syndromes (MDDS), and complements yeast null mutant","P-adj > 0.05"
"3832","YLR253W",1274.89602354104,-0.0876174314640498,0.0927065958850234,-0.945104613405445,0.344605470275713,0.609922120644238,"MCP2","Mitochondrial protein of unknown function involved in lipid homeostasis; associates with mitochondrial ribosome; integral membrane protein that localizes to the mitochondrial inner membrane; involved in mitochondrial morphology; non-essential gene which interacts genetically with MDM10, and other members of the ERMES complex; transcription is periodic during the metabolic cycle; homologous to human aarF domain containing kinase, ADCK1","P-adj > 0.05"
"3833","YLR254C",618.691871711367,-0.0020370061517101,0.102485429722004,-0.0198760561109572,0.984142245827358,0.995262372690089,"NDL1","Homolog of nuclear distribution factor NudE; NUDEL; interacts with Pac1p and regulates dynein targeting to microtubule plus ends","P-adj > 0.05"
"3834","YLR256W",23085.8280549156,-0.0170985887955441,0.0835063646285791,-0.204757911227431,0.837761272204595,0.92839604017339,"HAP1","Zinc finger transcription factor; involved in the complex regulation of gene expression in response to levels of heme and oxygen; localizes to the mitochondrion as well as to the nucleus; the S288C sequence differs from other strain backgrounds due to a Ty1 insertion in the carboxy terminus","P-adj > 0.05"
"3835","YLR256W-A",6185.53482314615,0.2497216882531,0.244181979623341,1.02268680366301,0.306455952758724,0.57658738579069,"","Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag","P-adj > 0.05"
"3836","YLR257W",12691.7602076359,-0.0333932170254915,0.0641292748142692,-0.520717209452387,0.60256378409236,0.809537437372457,"","Protein of unknown function; protein abundance increases in response to DNA replication stress","P-adj > 0.05"
"3837","YLR258W",27748.5625032637,0.210943537031902,0.0691450226480572,3.05074073235305,0.00228277600526403,0.0191124593947975,"GSY2","Glycogen synthase; expression induced by glucose limitation, nitrogen starvation, heat shock, and stationary phase; activity regulated by cAMP-dependent, Snf1p and Pho85p kinases as well as by the Gac1p-Glc7p phosphatase; GSY2 has a paralog, GSY1, that arose from the whole genome duplication; relocalizes from cytoplasm to plasma membrane upon DNA replication stress","P-adj < 0.05"
"3838","YLR259C",26796.847784944,-0.156493940538663,0.0899827402187383,-1.73915508861192,0.082007486848451,0.25689400059148,"HSP60","Tetradecameric mitochondrial chaperonin; required for ATP-dependent folding of precursor polypeptides and complex assembly; prevents aggregation and mediates protein refolding after heat shock; role in mtDNA transmission; phosphorylated","P-adj > 0.05"
"3839","YLR260W",1588.68722487675,-0.0919372300351526,0.0765354194535873,-1.2012376843496,0.229659015266635,0.491021514135954,"LCB5","Minor sphingoid long-chain base kinase; possibly involved in synthesis of long-chain base phosphates, which function as signaling molecules; LCB5 has a paralog, LCB4, that arose from the whole genome duplication","P-adj > 0.05"
"3840","YLR261C",235.46910205089,0.277285399798046,0.142662207096447,1.94365000683459,0.0519376711174232,0.188706871726638,"VPS63","Putative protein of unknown function; not conserved in closely related Saccharomyces species; 98% of ORF overlaps the verified gene YPT6; deletion causes a vacuolar protein sorting defect; decreased levels of protein in enolase deficient mutant","P-adj > 0.05"
"3841","YLR262C",543.180301031397,0.372302232406155,0.101732007690254,3.65963712757653,0.000252572656766641,0.00330115890982101,"YPT6","Rab family GTPase; required for endosome-to-Golgii, intra-Golgi retrograde, and retrograde Golgi-to-ER transport; temporarily at the Golgi, dissociating into the cytosol on arrival of the late Golgi GTPase Ypt32p; Golgi-localized form is GTP bound, while cytosolic form is GDP-bound; required for delivery of Atg9p to the phagophore assembly site during autophagy under heat stress, with Ypt6p for starvation induced autophagy and for the CVT pathway; homolog of mammalian Rab6","P-adj < 0.05"
"3842","YLR262C-A",286.173028203967,0.296526802240353,0.147507874212168,2.01024388578635,0.0444053826899312,0.168769668289298,"TMA7","Protein of unknown that associates with ribosomes; null mutant exhibits translation defects, altered polyribosome profiles, and resistance to the translation inhibitor anisomcyin; protein abundance increases in response to DNA replication stress","P-adj > 0.05"
"3843","YLR263W",388.646948328841,-0.053186453207645,0.125361016496932,-0.42426628862687,0.671371621753948,0.854669028130986,"RED1","Protein component of the synaptonemal complex axial elements; involved in chromosome segregation during the first meiotic division; critical for coupling checkpoint signaling to SC formation; promotes interhomolog recombination by phosphorylating Hop1p; also interacts with Mec3p and Ddc1p","P-adj > 0.05"
"3844","YLR264C-A",232.807772234579,0.106794219183199,0.159919161129438,0.667801271773557,0.504260454659674,0.744672170329473,"","Putative protein of unknown function","P-adj > 0.05"
